year,als,auv,aux,bea,bor,bur,cha1,cha2,gai,ger,hlv,idf,jur,lan,llv,lux,mar,nit,nlo,nrv,sav,spa,slo,srv,swi,vse,vpc
1663,NA,NA,NA,NA,28.5,38,NA,NA,NA,NA,NA,NA,42,31.9,NA,NA,46.5,NA,NA,NA,NA,45,NA,25.455555555555556,50.20390525870577,NA,NA
1664,NA,NA,NA,NA,NA,19,NA,NA,NA,40,NA,NA,40,22.74,NA,NA,40,NA,NA,NA,NA,35,NA,15,37.02245276507635,NA,NA
1665,NA,NA,NA,NA,21.5,15,NA,NA,NA,37,NA,22,39,23.4,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,34.276119402985074,NA,NA
1666,NA,NA,NA,NA,12.75,10,NA,NA,NA,45,NA,NA,30.8187134502924,24.79,NA,NA,34,NA,NA,NA,NA,NA,NA,17.03333333333333,36.76878612716763,31,NA
1667,NA,NA,NA,NA,NA,28,NA,NA,43,30,33,33,48.6374269005848,34.05,NA,NA,54,NA,NA,NA,NA,NA,NA,25.666666666666668,51.384393063583815,38,NA
1668,NA,NA,NA,NA,NA,19,NA,NA,41,39,NA,NA,42.80680868838763,20.92,NA,NA,38,NA,NA,NA,NA,NA,NA,15.533333333333333,34.639024390243904,27,NA
1669,NA,NA,NA,NA,NA,13,NA,NA,NA,33,NA,19,26.976190476190474,20.37,NA,NA,40,NA,NA,NA,NA,33,NA,16.455555555555556,37.76878612716763,NA,NA
1670,NA,NA,NA,NA,NA,22,NA,NA,33,33,NA,NA,38.30680868838763,17.05,NA,NA,37,NA,NA,NA,NA,41,NA,13,42.36028192371476,NA,NA
1671,NA,NA,NA,NA,NA,16,NA,NA,NA,33,NA,NA,32.6374269005848,24.53,NA,NA,49,NA,NA,NA,NA,36,NA,17.227777777777778,38.70390525870577,24,NA
1672,NA,NA,NA,NA,NA,28,NA,NA,40,45,NA,NA,48.6374269005848,25.37,NA,NA,47,NA,NA,NA,NA,33,NA,21.7,39.76878612716763,NA,NA
1673,NA,NA,NA,NA,NA,35,NA,NA,49,NA,40,34,65.80680868838763,36.84,NA,NA,53,NA,NA,NA,NA,44,NA,31.2,56.639024390243904,NA,NA
1674,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,33,31,40.976190476190474,24.84,NA,NA,44,NA,NA,NA,NA,40,NA,20,47.76878612716763,39,NA
1675,NA,NA,NA,NA,60,44,NA,NA,58.5,57,55,53,70,41.74,NA,NA,NA,NA,NA,NA,NA,56,NA,41,64.20390525870576,55,NA
1676,NA,NA,NA,NA,NA,10,NA,NA,23,26,18,7,25.3187134502924,26.92,NA,NA,42,NA,NA,NA,NA,35,NA,23.4,28.276119402985074,NA,NA
1677,NA,NA,NA,NA,NA,27,NA,NA,31,43,30,30,44.6374269005848,24.84,NA,NA,41,NA,NA,NA,NA,38,NA,24.927777777777777,47.76878612716763,40,NA
1678,NA,NA,NA,NA,NA,20,NA,NA,32,NA,29,NA,37.6374269005848,29.95,NA,NA,40,NA,NA,NA,NA,54,NA,23.198529411764703,36.884393063583815,NA,NA
1679,NA,NA,NA,NA,NA,26,NA,NA,30,37,32,34,41.6374269005848,27.45,NA,NA,46,NA,NA,NA,NA,43,NA,26,34.276119402985074,NA,NA
1680,NA,NA,NA,NA,NA,10,NA,NA,28,35,23,14,30.6374269005848,22.84,NA,NA,37,NA,NA,NA,NA,46,NA,17.926307189542484,40.76878612716763,34,NA
1681,NA,NA,NA,NA,NA,9,NA,NA,NA,38,29,20,28.988095238095237,22.05,NA,NA,43,NA,NA,NA,NA,37,NA,18.1,38.76878612716763,NA,NA
1682,NA,NA,NA,NA,NA,28,NA,NA,NA,44,NA,NA,50.976190476190474,30.31,NA,NA,43,NA,NA,NA,NA,44,NA,25.455555555555556,57.639024390243904,NA,NA
1683,NA,NA,NA,NA,NA,13,NA,NA,36,35,NA,20,36,23.45,NA,NA,34,NA,NA,NA,NA,37,NA,22.455555555555556,41.54173441734417,NA,NA
1684,NA,NA,NA,NA,NA,4,NA,NA,NA,23,NA,16,22.988095238095237,23.45,NA,NA,28.5,NA,NA,NA,NA,45,NA,19.911764705882355,27.76878612716763,NA,NA
1685,NA,NA,NA,NA,NA,12,NA,NA,NA,46,NA,22,35,21.79,NA,NA,39,NA,NA,NA,NA,40,NA,19.683660130718955,45.02245276507635,NA,NA
1686,NA,NA,NA,NA,NA,4,NA,NA,29,26,NA,NA,20.976190476190474,24.62,NA,NA,28,NA,NA,NA,NA,35,NA,18.955882352941178,33.52245276507635,NA,NA
1687,NA,NA,NA,NA,NA,29,NA,NA,NA,42,NA,NA,45,35.84,NA,NA,48,NA,NA,NA,NA,40,NA,25,41.63805970149254,NA,NA
1688,NA,NA,NA,NA,NA,27,NA,NA,NA,39,NA,26,43.48809523809524,36.05,NA,NA,41,NA,NA,NA,NA,51,NA,31.683660130718955,45.72222222222222,NA,NA
1689,NA,NA,NA,NA,NA,29.384444444444444,NA,NA,NA,NA,NA,30,43.98809523809524,30.41,NA,NA,43,NA,NA,NA,NA,36,NA,26,50.639024390243904,NA,NA
1690,NA,NA,NA,NA,NA,13.884444444444444,NA,NA,NA,44,NA,25,49,28.95,NA,NA,47.5,46,NA,NA,NA,52,NA,32.05588235294118,46.72222222222222,NA,NA
1691,NA,NA,NA,NA,21,24.384444444444444,NA,NA,43,42,NA,20,38.98809523809524,23.84,NA,NA,34,NA,NA,NA,NA,38,NA,21.911764705882355,42.106615285806036,NA,NA
1692,NA,NA,NA,NA,NA,35.38444444444444,NA,NA,NA,48,NA,47,59,33.84,NA,NA,51,57,NA,NA,NA,44,NA,29.183660130718955,66.22222222222223,NA,NA
1693,NA,NA,NA,NA,NA,29.384444444444444,NA,NA,NA,38,NA,29,42,NA,NA,NA,52.5,NA,NA,NA,NA,57,NA,26.455555555555556,42.31951219512195,NA,NA
1694,NA,NA,NA,NA,NA,26.384444444444444,NA,NA,NA,38,NA,47,33.98809523809524,24.74,NA,NA,41,NA,NA,NA,NA,43,NA,19.438304093567254,41,NA,NA
1695,NA,NA,NA,NA,NA,22.384444444444444,NA,NA,NA,46,NA,46,53.48809523809524,36.79,NA,NA,52.5,55,NA,NA,NA,51,NA,30.911764705882355,60.86028192371476,NA,NA
1696,NA,NA,NA,NA,34.5,16.884444444444444,NA,NA,NA,43,NA,39,44.48809523809524,28.84,NA,NA,58,NA,NA,NA,NA,41,NA,25.198529411764703,47.276119402985074,NA,NA
1697,NA,NA,NA,NA,19.5,26.384444444444444,NA,NA,NA,38,NA,NA,39.98809523809524,26.79,NA,NA,51,NA,NA,NA,NA,55,NA,24.455555555555556,45.13805970149254,NA,NA
1698,NA,NA,NA,NA,46.5,38.88444444444444,NA,NA,NA,25,NA,49,62.48809523809524,42.74,NA,NA,61.5,NA,NA,NA,NA,52,NA,38,67.6390243902439,NA,NA
1699,NA,NA,NA,NA,25.5,17.384444444444444,NA,NA,NA,44,NA,27,47.48809523809524,33.84,NA,NA,43.5,NA,NA,NA,NA,34,NA,29.455882352941178,47.36028192371476,NA,NA
1700,42.890625,NA,NA,NA,NA,31.591419816138917,NA,NA,NA,41,NA,42,54.6374269005848,32,NA,NA,54,42,NA,NA,NA,49,NA,30.455882352941178,58,NA,NA
1701,35.890625,NA,NA,NA,NA,25.636363636363637,NA,NA,NA,40,NA,32,43,44.84,NA,NA,47,NA,NA,NA,NA,54,NA,34,50.31951219512195,NA,NA
1702,45.028985507246375,NA,NA,NA,NA,19.636363636363637,NA,NA,NA,43,NA,34,55.48809523809524,38.02,NA,NA,48,48,NA,NA,NA,48,NA,29.455555555555556,57,NA,NA
1703,49.4453125,NA,NA,NA,NA,25.591419816138917,NA,NA,40,42,NA,42,45.98809523809524,28.84,NA,NA,38,47,NA,NA,NA,41,NA,27,57.44444444444444,NA,NA
1704,30.4453125,NA,NA,NA,NA,15,NA,NA,NA,30,NA,22,32,22.31,NA,NA,36,NA,NA,NA,NA,NA,NA,22,34.22222222222222,NA,NA
1705,46.9453125,NA,NA,NA,NA,28.591419816138917,NA,NA,NA,49,NA,35,46.976190476190474,33.84,NA,NA,49,NA,NA,NA,NA,NA,NA,31.727777777777778,55.13805970149254,NA,NA
1706,38.69565217391305,NA,NA,NA,NA,7.020808080808081,NA,NA,NA,40,NA,22,23.988095238095237,18.29,NA,NA,29,42,NA,NA,NA,NA,NA,18,37.639024390243904,NA,NA
1707,44,NA,NA,NA,NA,22.591419816138917,NA,NA,NA,40,NA,30,42,39.2,NA,NA,36.5,47,NA,NA,NA,NA,NA,28,50.106615285806036,NA,NA
1708,32,NA,NA,NA,NA,24.636363636363637,NA,NA,NA,39,NA,34,41.6374269005848,29.87,NA,NA,42.5,NA,NA,NA,NA,NA,NA,28,45.36028192371476,NA,NA
1709,29.890625,NA,NA,NA,NA,31.591419816138917,NA,NA,NA,37,NA,NA,38.6374269005848,36.62,NA,NA,44,NA,NA,NA,NA,NA,NA,31,48,NA,NA
1710,37.9453125,NA,NA,NA,NA,20.636363636363637,NA,NA,NA,36,NA,31,37.30680868838763,26.87,NA,NA,34,NA,NA,NA,NA,NA,NA,18.510204081632654,43.13805970149254,NA,NA
1711,39.4453125,NA,NA,NA,NA,26.636363636363637,NA,NA,NA,32,NA,31.02857142857143,44.6374269005848,33.74,NA,NA,48.5,NA,NA,NA,NA,43,NA,20.727777777777778,56,NA,NA
1712,37.9453125,NA,NA,NA,NA,28.136363636363637,NA,NA,NA,30,NA,NA,42,32.53,NA,NA,41,NA,NA,NA,NA,44,NA,18.727777777777778,47.639024390243904,NA,NA
1713,44.890625,NA,NA,NA,NA,34.52080808080808,NA,NA,NA,47,NA,42,50,38.77,NA,NA,40.5,NA,NA,NA,54.5,52,NA,32,59.76878612716763,NA,NA
1714,47.890625,NA,NA,NA,NA,29.591419816138917,NA,NA,NA,42,NA,27,47.98809523809524,38.74,NA,NA,54,NA,NA,NA,50,58,NA,29.727777777777778,57.76878612716763,42,NA
1715,36.4453125,NA,NA,NA,NA,27.636363636363637,NA,NA,NA,38,NA,35,41,28.9,NA,NA,37,NA,NA,NA,43,NA,NA,21.727777777777778,44.13805970149254,NA,NA
1716,44.890625,NA,NA,NA,NA,32.02080808080808,NA,NA,NA,54,NA,NA,48.6374269005848,38.79,NA,NA,47,49,NA,NA,55,36,NA,33.727777777777774,62,NA,NA
1717,42,NA,NA,NA,NA,25.02080808080808,NA,NA,NA,32,NA,33,40.48809523809524,34.81,NA,NA,48,48,NA,NA,39,37,NA,27.727777777777778,51,NA,NA
1718,21,NA,NA,NA,NA,3.339500624219726,NA,NA,NA,22,NA,15,17.988095238095237,19,NA,NA,26,36,NA,NA,20,23,NA,10.727777777777778,36.384393063583815,NA,NA
1719,40.69565217391305,NA,NA,NA,NA,-0.47919191919191917,NA,NA,NA,29,NA,12,12.988095238095237,21.03,NA,NA,29,46,NA,NA,33,30,NA,16.248987854251013,49,NA,NA
1720,40.69565217391305,NA,NA,NA,NA,28.272727272727273,NA,NA,NA,33,NA,29,41.98809523809524,43.9,NA,NA,33.5,NA,NA,NA,52,45,NA,32,56.52245276507635,NA,NA
1721,44.4453125,NA,NA,NA,NA,32.02080808080808,NA,NA,NA,40,NA,31,45,45.44,NA,NA,50,35,NA,NA,50.5,45,NA,30.988529411764702,60.70390525870577,45,NA
1722,37,NA,NA,NA,NA,23.272727272727273,NA,NA,NA,38,NA,29.52857142857143,36.6374269005848,32.4,NA,NA,37,39,NA,NA,40,36,NA,27.580000000000002,45.22222222222222,NA,NA
1723,38.4453125,NA,NA,NA,NA,17.636363636363637,NA,NA,NA,39,NA,11.528571428571428,35.976190476190474,30.84,NA,NA,41,NA,NA,NA,48,34,NA,27.580000000000002,46,NA,NA
1724,39.69565217391305,NA,NA,NA,NA,22.35294117647059,NA,NA,NA,30,NA,15.528571428571428,34.6374269005848,17.03,NA,NA,25,38,NA,NA,44.5,29,NA,19.51777777777778,47.76878612716763,NA,NA
1725,53.9453125,NA,NA,NA,NA,42.02080808080808,NA,NA,NA,57,NA,51.528571428571425,54.98809523809524,41.79,NA,NA,48,NA,NA,NA,56,49,NA,32,64.76878612716763,NA,NA
1726,32,NA,NA,NA,NA,11.055555555555554,NA,NA,NA,48,NA,6.0285714285714285,22.488095238095237,24.05,NA,NA,37,37,NA,NA,34,41,NA,30.041666666666664,32,NA,NA
1727,35,NA,NA,NA,NA,11.272727272727273,NA,NA,25,25,NA,11.028571428571428,24.988095238095237,23.53,NA,NA,36,45,NA,NA,33,41,NA,18.79,47,NA,NA
1728,40,NA,NA,NA,NA,15.272727272727273,NA,NA,30,30,NA,17.02857142857143,27,22.05,NA,NA,30.5,NA,NA,NA,35.5,41,NA,16.926307189542484,46.76878612716763,NA,NA
1729,35.890625,NA,NA,NA,NA,31.591419816138917,NA,NA,NA,40,NA,31.02857142857143,41.976190476190474,36.79,NA,NA,36,47,NA,NA,45,44,NA,28.496148459383754,46.276119402985074,NA,NA
1730,45.890625,NA,NA,NA,NA,29.272727272727273,NA,NA,NA,44,NA,35.528571428571425,48.48809523809524,35.4,NA,NA,46,NA,NA,NA,50,44,NA,26.198529411764703,55.44444444444444,NA,NA
1731,46.9453125,NA,NA,NA,NA,22.055555555555554,NA,NA,NA,40,NA,17.02857142857143,35.48809523809524,41.05,NA,NA,45,NA,NA,NA,43,43,NA,28.076923076923077,52.76878612716763,NA,NA
1732,36.9453125,NA,NA,NA,NA,20.591419816138917,NA,NA,NA,44,NA,27.02857142857143,40,42.92,NA,NA,44.5,NA,NA,NA,48.5,52,NA,29.580000000000002,50.276119402985074,NA,NA
1733,43.4453125,NA,NA,NA,22,28,NA,NA,NA,31,NA,19.02857142857143,41.976190476190474,34.05,NA,NA,45.5,45,NA,NA,49.5,43,NA,30.625,50.63805970149254,NA,NA
1734,37.69565217391305,NA,NA,NA,NA,17.35294117647059,NA,NA,NA,39,NA,16.52857142857143,31,13.84,NA,NA,29.5,34,NA,NA,NA,33,NA,13.595238095238095,47.276119402985074,NA,NA
1735,47.890625,NA,NA,NA,42,39.05555555555556,NA,NA,NA,41,NA,40.528571428571425,49,39.03,NA,NA,48,46,NA,NA,52,53,NA,33.041666666666664,54.639024390243904,NA,NA
1736,41.69565217391305,NA,NA,NA,18,20.055555555555554,NA,NA,NA,34,NA,26.52857142857143,33,33,NA,NA,48.5,46,NA,NA,43,43,NA,23.041666666666664,49.639024390243904,NA,NA
1737,34.69565217391305,NA,NA,NA,15,19.35294117647059,NA,NA,NA,36,NA,20.02857142857143,32.98809523809524,27.05,NA,NA,44,51,NA,NA,40.5,51,NA,23.041666666666664,45.72222222222222,NA,NA
1738,35,NA,NA,NA,30,31.272727272727273,NA,NA,NA,37,NA,31.52857142857143,40.98809523809524,39.79,NA,NA,50,32,NA,NA,48,42,NA,30.125,44,NA,NA
1739,33.69565217391305,NA,NA,NA,NA,26.204248366013072,NA,NA,NA,36,NA,30,43.98809523809524,25.92,NA,NA,40,NA,NA,NA,40,55,NA,29.047619047619047,46.22222222222222,35,NA
1740,49,NA,NA,NA,NA,49.13636363636364,NA,NA,NA,44,NA,43.729729729729726,52.98809523809524,43.15,NA,NA,60,NA,NA,NA,54,NA,NA,40.6985294117647,65.22222222222223,NA,NA
1741,45.9453125,NA,NA,NA,14,27.272727272727273,NA,NA,26,44,NA,22.346153846153847,37.80680868838763,25.15,NA,NA,35,48,NA,NA,46.5,33,NA,NA,51.276119402985074,NA,NA
1742,52.9453125,NA,NA,NA,NA,33.02080808080808,NA,NA,NA,49,NA,30.346153846153847,49.48809523809524,33.2,NA,NA,40,NA,NA,NA,38,NA,NA,27.339285714285715,61.45757189661449,NA,NA
1743,45.4453125,NA,NA,NA,NA,27.02080808080808,NA,NA,NA,40,NA,31.846153846153847,42.6374269005848,47.15,NA,NA,54,51,NA,NA,49.5,49,NA,35.64285714285714,61.639024390243904,44,NA
1744,47.4453125,NA,NA,NA,NA,32.02080808080808,NA,NA,39,40,NA,32.45945945945946,47,39.41,NA,NA,53.5,45,NA,NA,50.5,NA,NA,35.9485294117647,51.22222222222222,NA,NA
1745,47.890625,NA,NA,NA,NA,30.136363636363637,NA,NA,NA,30,NA,40.34615384615385,40.6374269005848,34.4,NA,NA,46,48,NA,NA,45,38,NA,22.39705882352941,55.53181818181818,NA,NA
1746,NA,NA,NA,NA,30,27.884444444444444,NA,NA,NA,37,NA,28,35,39.57,NA,NA,49,46,NA,NA,43,48,NA,33,45.83536585365854,NA,NA
1747,42.4453125,NA,NA,NA,26,33.339500624219724,NA,NA,NA,35,NA,29.692307692307693,43.3187134502924,41.08,NA,NA,44,46,NA,NA,45,59,NA,24,45.33536585365854,NA,NA
1748,37.9453125,NA,NA,NA,NA,27.02080808080808,NA,NA,34,33,NA,27.45945945945946,42.8187134502924,40.15,NA,NA,46,47,NA,NA,45.5,40,NA,29.25,51.95757189661449,44,NA
1749,40.4453125,NA,NA,NA,31,30.339500624219724,NA,NA,NA,40,NA,24.692307692307693,38.8187134502924,39.15,NA,NA,53,NA,NA,NA,46.5,47,NA,35,49.72222222222222,NA,NA
1750,44,NA,NA,NA,25,25.52080808080808,NA,NA,NA,39,NA,25.45945945945946,38.976190476190474,37,NA,NA,49,46,NA,NA,46.5,44,NA,26.5,49,NA,NA
1751,50.9453125,NA,43,NA,36,37.02080808080808,NA,NA,NA,46,NA,38,56.30680868838763,36.07,NA,NA,51.5,51,NA,NA,51.5,44,NA,30,58.639024390243904,41,NA
1752,48.9453125,NA,39,NA,33.5,30.02080808080808,NA,NA,NA,43,NA,32.45945945945946,52.6374269005848,34.61,NA,NA,49,48,45,NA,45,37,NA,28,55.44444444444444,NA,NA
1753,40,NA,33,NA,27.75,21.02080808080808,NA,NA,NA,38,NA,21.45945945945946,36.976190476190474,32.2,NA,NA,45,47,36,NA,49.5,33,NA,30,49,NA,NA
1754,47,NA,44,NA,43.375,32.02080808080808,NA,NA,NA,40,NA,34.45945945945946,45.6374269005848,31.08,NA,NA,44,51,46,NA,48.5,40,NA,29,52.22222222222222,43,NA
1755,37.9453125,NA,24,NA,25.75,18.02080808080808,NA,NA,NA,36,NA,15.692307692307693,34.976190476190474,33.57,NA,NA,47,45,38,NA,48,45,NA,28,51.106615285806036,NA,NA
1756,48.9453125,NA,43,NA,37,35.339500624219724,NA,NA,38,41,NA,38.45945945945946,50,39.1,NA,NA,49.5,51,53,NA,46,54,NA,34,58.22222222222222,NA,NA
1757,45.890625,NA,33,NA,31,27.384444444444444,NA,NA,NA,35,NA,30.45945945945946,37,34.22,NA,NA,47,47,33,NA,44.5,43,NA,31.555555555555554,52.76878612716763,NA,NA
1758,48,NA,27,NA,39,26.339500624219724,NA,NA,NA,42,NA,22.45945945945946,32,42.47,NA,NA,50.5,51,37,NA,44.5,49,NA,32.13425925925926,55.639024390243904,NA,NA
1759,38.325312499999995,NA,31,NA,23,25.339500624219724,NA,NA,NA,36,NA,24,38,34.2,NA,NA,46.5,NA,36,NA,39.5,NA,NA,31.755102040816325,38.63805970149254,NA,NA
1760,38.76,NA,29,NA,20,17.02080808080808,NA,NA,NA,34,NA,23.72972972972973,28.976190476190474,34.25,NA,NA,38.5,47,34,NA,40.5,48,36,29,38.639024390243904,NA,NA
1761,37.379999999999995,NA,28,NA,20,16.02080808080808,NA,NA,NA,32,NA,23,34.976190476190474,38.11,NA,NA,47.5,49,35,NA,46,42,24,29.698529411764703,39.639024390243904,NA,NA
1762,32.879999999999995,NA,20,NA,18,17.02080808080808,NA,NA,NA,30,NA,13,30.306808688387637,36.41,NA,NA,41,36,33,NA,NA,35,30,27.57142857142857,38,NA,NA
1763,45.825312499999995,NA,37,NA,34,37.02080808080808,NA,NA,NA,47,NA,37.45945945945946,47,34.41,NA,NA,47,49,47,NA,45,48,NA,29.255102040816325,56.22222222222222,NA,NA
1764,38.379999999999995,NA,33,NA,24,14.02080808080808,NA,NA,27,35,NA,28.45945945945946,30.988095238095237,34.15,NA,NA,45,39,33,NA,43.5,29,24,29.510204081632654,48,NA,NA
1765,45.76,NA,37,NA,32,25.591419816138917,NA,NA,40,42,NA,23,47.76923076923077,39.04,NA,NA,51,51,46,NA,49,44,46,31,53.45757189661449,NA,NA
1766,45.879999999999995,NA,43,NA,35,28.636363636363637,NA,NA,39,39,NA,33.45945945945946,36.98809523809524,37.28,NA,NA,45,45,43,NA,42,42,37,29.57142857142857,47.639024390243904,NA,NA
1767,53.325312499999995,NA,56,NA,32.5,37.02080808080808,NA,NA,NA,54,NA,49,53.20332883490778,34.43,NA,NA,49,49,NA,NA,50,35,NA,31.555555555555554,57.95757189661449,NA,NA
1768,45.890625,NA,3,NA,27,29.02080808080808,NA,NA,NA,45,NA,35,46.80680868838763,37.6,NA,NA,47,50,48,NA,45,38,NA,29.911764705882355,51.31951219512195,NA,NA
1769,41.379999999999995,NA,39,NA,28,29.02080808080808,NA,NA,NA,40,NA,22,46.98809523809524,42.2,NA,NA,46,53,44,NA,48.5,36,40,36.23366013071896,52.72222222222222,NA,NA
1770,51,NA,47,NA,42,38.52080808080808,NA,NA,NA,47.5,NA,42.45945945945946,58.70332883490778,43.1,NA,NA,59,53,50,NA,56,50,59,39.255102040816325,58.03181818181818,NA,NA
1771,42.890625,NA,39,NA,25,27.52080808080808,NA,NA,NA,39.5,NA,34.69230769230769,41.80680868838763,38.1,NA,NA,51,51,38,NA,42,42,44,35.57142857142857,44.639024390243904,NA,NA
1772,39,NA,35,NA,22,26.02080808080808,NA,NA,28,43,NA,28.692307692307693,40.87271062271062,29.41,NA,NA,49,49,43,NA,40.5,NA,43,27.64285714285714,45.72222222222222,NA,NA
1773,50.76,NA,37,NA,36.5,29.02080808080808,NA,NA,37,49,NA,41,48.80680868838763,43.1,NA,NA,58,51,44,NA,49.5,40,51,40.9296875,59,NA,NA
1774,41.9453125,NA,33,NA,28,24.02080808080808,NA,NA,33,39.5,NA,34.729729729729726,37.30680868838763,36.77,NA,NA,54,NA,38,NA,45,46,41,31.911764705882355,41.639024390243904,NA,NA
1775,41.76,NA,34,NA,25,27.02080808080808,NA,NA,32,41.5,NA,23.72972972972973,40.38461538461539,35.79,NA,NA,49,49,40,NA,47.5,42,40,31.019230769230766,50.639024390243904,NA,NA
1776,47,NA,44,NA,33,31.52080808080808,NA,NA,40,45.5,NA,37.45945945945946,45.976190476190474,37.48,NA,NA,52,51,46,NA,49,NA,44,30.931878306878307,47,NA,NA
1777,51.890625,NA,46,NA,38,32.52080808080808,NA,NA,43,51,NA,40.45945945945946,44.98809523809524,36.2,NA,NA,43,52,48,NA,48,NA,50,33.73366013071896,50.81951219512195,NA,NA
1778,44,NA,35,NA,29,25.35294117647059,NA,NA,31,38.5,NA,25.45945945945946,34.976190476190474,31.2,NA,NA,47,NA,39,NA,47,NA,38,27,40.276119402985074,NA,NA
1779,43.379999999999995,NA,27,NA,27,24.636363636363637,NA,NA,30,36.5,NA,24.45945945945946,26.488095238095237,34.3,NA,NA,43.5,48,37,NA,43.5,41,30,28.580000000000002,42.86028192371476,NA,NA
1780,42.379999999999995,NA,32,NA,26,20.591419816138917,NA,NA,25,39.5,NA,25,31.976190476190474,30.41,NA,NA,42,NA,NA,NA,44.5,NA,29,30.563492063492063,33.86028192371476,NA,NA
1781,33,NA,24,NA,21,12.02080808080808,NA,NA,20,29.5,NA,10,23.976190476190474,30.98,NA,NA,41.5,34,26,NA,33,NA,26,26.955882352941178,31.335365853658537,NA,NA
1782,51.76,NA,44,NA,27,32.02080808080808,NA,NA,26,45.5,NA,37,36.976190476190474,36.1,NA,NA,44,51,49,NA,49,46,54,35.005102040816325,47.973425555151074,NA,NA
1783,38,NA,29,NA,19,20.136363636363637,NA,NA,25,35.5,NA,15.22972972972973,30.976190476190474,35.08,NA,NA,51.5,46,34,NA,45,45,NA,31.019230769230766,41.276119402985074,NA,NA
1784,32.879999999999995,NA,20,NA,20,19.35294117647059,NA,NA,NA,37,NA,13,32,30.15,NA,NA,42,NA,36,NA,40,42,NA,24.510204081632654,38.22222222222222,NA,NA
1785,50.879999999999995,NA,33,NA,15,24.35294117647059,NA,NA,NA,53,NA,20.72972972972973,47,37,NA,NA,50,57,48,NA,45.5,NA,NA,36,53.63805970149254,NA,NA
1786,47.379999999999995,NA,46,NA,22,27.76888888888889,NA,NA,NA,48,NA,28.72972972972973,46,31.79,NA,NA,48,52,44,NA,44,41,41,35.5,49.31951219512195,NA,NA
1787,49.76,NA,45,NA,34,35.02080808080808,NA,NA,38,49,NA,40,49.6374269005848,39.54,NA,NA,50,45,52,NA,50,46,47,41.5,50.81951219512195,NA,NA
1788,31.759999999999998,NA,22,NA,11.5,18.636363636363637,NA,NA,NA,32.5,NA,15,29.6374269005848,27.08,NA,NA,45,46,19,NA,40.5,35,NA,23.510204081632654,32.63805970149254,NA,NA
1789,NA,NA,42,NA,37,38.13636363636364,NA,NA,36,45.5,NA,36.69230769230769,41.8187134502924,40.79,NA,NA,52,45,50,NA,47.5,43,49,37.255102040816325,52.2540404040404,NA,NA
1790,NA,NA,37,NA,23,28.76888888888889,NA,NA,NA,43.5,NA,29,37.976190476190474,40.08,NA,NA,NA,51,NA,NA,49,43,38,38.02777777777778,48.639024390243904,NA,NA
1791,NA,NA,33,NA,26,20.384444444444444,NA,NA,NA,42,NA,26.692307692307693,25.488095238095237,22.78,NA,NA,30,49,NA,NA,NA,43,26,NA,37,NA,NA
1792,NA,NA,38,NA,28,34.38444444444444,NA,NA,NA,46.5,NA,36.729729729729726,41.3187134502924,NA,NA,NA,47,34,NA,NA,NA,39,46,30.77777777777778,42.639024390243904,NA,NA
1793,NA,NA,37,NA,NA,24.52080808080808,NA,NA,NA,45.5,NA,30,39.3187134502924,38.15,NA,NA,NA,37,37,NA,NA,38,25,37.52777777777778,32.81951219512195,NA,NA
1794,NA,NA,15,NA,NA,15.591419816138918,NA,NA,NA,25.5,NA,11,22.806808688387637,28.15,NA,NA,NA,49,30,NA,NA,45,23,36.33040935672515,29.670731707317074,NA,NA
1795,NA,NA,35,NA,26.272151898734176,28.455056179775283,NA,NA,NA,46,NA,32.45945945945946,32.48809523809524,24.15,NA,NA,NA,47,43,NA,NA,43,NA,31.555555555555554,35.2540404040404,NA,NA
1796,NA,NA,40,NA,31.27215189873418,37.591419816138924,NA,NA,NA,47.5,NA,33.729729729729726,47,34.15,NA,NA,42,46,45,30,NA,41,NA,NA,47.639024390243904,NA,NA
1797,NA,NA,39,NA,29.77215189873418,41.339500624219724,NA,NA,NA,40,NA,28.692307692307693,36,29.15,NA,NA,NA,47,37,29,NA,44,35,NA,36,NA,NA
1798,NA,NA,24,NA,26.77215189873418,17.636363636363637,NA,NA,NA,40,NA,14.45945945945946,27.6374269005848,32.15,NA,NA,NA,51,30,21,NA,39,NA,NA,36.06363636363636,NA,NA
1799,NA,46.60027322404372,NA,NA,27.77215189873418,41.52080808080808,30.475225225225223,NA,NA,52,NA,44.45945945945946,57.6374269005848,44.15,NA,NA,NA,50,56,41,NA,44,NA,26.6304347826087,58,NA,NA
1800,NA,39.36617434787092,32,NA,23.778481012658226,26.76888888888889,30.166666666666668,NA,NA,33,NA,26.45945945945946,30.6374269005848,34.15,NA,NA,NA,45,35,30,NA,NA,28,18.6304347826087,32.76878612716763,NA,12
1801,NA,35.36617434787092,35,NA,14.341772151898734,29.339500624219724,21.783783783783782,NA,NA,43.5,30,28.45945945945946,37.3187134502924,NA,37.121212121212125,NA,NA,42,43,18,NA,NA,35,22.6304347826087,34.639024390243904,NA,18
1802,NA,33.132075471698116,23,NA,22,26.339500624219724,27.783783783783782,NA,NA,48,17,22.692307692307693,27.3187134502924,NA,40.121212121212125,NA,NA,41,28,18,NA,NA,27.91388888888889,26.6304347826087,31.884393063583815,NA,17
